qid,label,description,image_url,artist_name,artist_qid,artist_gender,birth_year,death_year,nationality,inventory,collection,location,inception,genre,depicts,material,height_cm,width_cm,local_filename,image_local_path,commons_file_title,commons_artist,commons_license,commons_license_url,commons_attribution,commons_credit,commons_usage_terms,image_width,image_height,image_mime,image_sha1
Q28094948,Scene in the Bois de Boulogne,,http://commons.wikimedia.org/wiki/Special:FilePath/F.%20Heilbuth%20-%20Sc%C3%A8ne%20in%20het%20Bois%20de%20Boulogne%20-%20R818%20-%20Cultural%20Heritage%20Agency%20of%20the%20Netherlands%20Art%20Collection.jpg,Ferdinand Heilbuth,Q63527,male,,,,R818,Cultural Heritage Agency of the Netherlands Art Collection,Cultural Heritage Agency of the Netherlands Art Collection,1860,genre art,,oil paint,97,75,M_011_Ferdinand_Heilbuth_Scene_in_the_Bois_de_Boulogne_1860.jpg,male_paintings\M_011_Ferdinand_Heilbuth_Scene_in_the_Bois_de_Boulogne_1860.jpg,File:F. Heilbuth - Scène in het Bois de Boulogne - R818 - Cultural Heritage Agency of the Netherlands Art Collection.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Ferdinand_Heilbuth"" class=""extiw"" title=""w:en:Ferdinand Heilbuth""><span title=""German painter (1826-1889)"">Ferdinand Heilbuth</span></a></bdi> / <bdi>After <a href=""https://en.wikipedia.org/wiki/en:Ludwig_Knaus"" class=""extiw"" title=""w:en:Ludwig Knaus""><span title=""German artist (1829–1910)"">Ludwig Knaus</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://beeldbank.cultureelerfgoed.nl/alle-afbeeldingen/detail/8828d6e7-67f4-5f49-875b-918451b1eec3/media/dd66fea3-1fcc-9234-1aab-8f6e815ba529"">http://beeldbank.cultureelerfgoed.nl/alle-afbeeldingen/detail/8828d6e7-67f4-5f49-875b-918451b1eec3/media/dd66fea3-1fcc-9234-1aab-8f6e815ba529</a>",Public domain,830,1079,image/jpeg,3f65737b19401eaf90d8b39b8a8b4d9041318f14
Q60469588,"The Crucifixion of St. Andrew, with St. Francis and St. Paul below",,http://commons.wikimedia.org/wiki/Special:FilePath/Berlinghiero%20%28Italian%2C%20before%201242%29%20-%20The%20Crucifixion%20of%20St.%20Andrew%2C%20with%20St.%20Francis%20and%20St.%20Paul%20below%20-%201966.237.b%20-%20Cleveland%20Museum%20of%20Art.jpg,Berlinghiero Berlinghieri,Q15795,male,,,,1966.237.b,Cleveland Museum of Art,Cleveland Museum of Art,1230,religious art,,,42.5,12.5,M_012_Berlinghiero_Berlinghieri_The_Crucifixion_of_St_Andrew_with_St_Francis_and_St_Paul_below_1230.jpg,male_paintings\M_012_Berlinghiero_Berlinghieri_The_Crucifixion_of_St_Andrew_with_St_Francis_and_St_Paul_below_1230.jpg,"File:Berlinghiero (Italian, before 1242) - The Crucifixion of St. Andrew, with St. Francis and St. Paul below - 1966.237.b - Cleveland Museum of Art.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Berlinghiero"" class=""extiw"" title=""w:en:Berlinghiero""><span title=""Italian painter (1175-1235)"">Berlinghiero Berlinghieri</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://clevelandart.org/art/1966.237.b"">Cleveland Museum of Art</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,1065,3400,image/jpeg,f593ad80273048f41817529e0739a7f8c90c1425
Q3463660,"Saint Anthony Abbot and St. Paul, the first hermit",,http://commons.wikimedia.org/wiki/Special:FilePath/Vel%C3%A1zquez%20-%20San%20Antonio%20Abad%20y%20San%20Pablo%2C%20primer%20ermita%C3%B1o%20%28Museo%20del%20Prado%2C%201635-38%29.jpg,Diego Velázquez,Q297,male,,,,P001169,Museo del Prado,Museo del Prado,1634,religious art,,oil paint,261,192.5,M_013_Diego_Velázquez_Saint_Anthony_Abbot_and_St_Paul_the_first_hermit_1634.jpg,male_paintings\M_013_Diego_Velázquez_Saint_Anthony_Abbot_and_St_Paul_the_first_hermit_1634.jpg,"File:Velázquez - San Antonio Abad y San Pablo, primer ermitaño (Museo del Prado, 1635-38).jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Diego_Vel%C3%A1zquez"" class=""extiw"" title=""w:en:Diego Velázquez""><span title=""Spanish painter (1599-1660)"">Diego Velázquez</span></a></bdi>",Public domain,,,See below.,Public domain,2048,2860,image/jpeg,fa466d5c97bfa22afc96ca069c0686be97198464
Q28060619,"Portrait of a Woman , possibly Emerentia van Ravenswaey",,http://commons.wikimedia.org/wiki/Special:FilePath/P.J.%20Moreelse%20-%20Vrouwenportret%2C%20mogelijk%20Emerentia%20van%20Ravenswaey%20%281586-1634%20-%20NK2446%20-%20Instituut%20Collectie%20Nederland.jpg,Paulus Moreelse,Q59620,male,,,,3445,Stichting Nederlands Kunstbezit,Führermuseum,1624,portrait,,oil paint,120.5,87.7,M_014_Paulus_Moreelse_Portrait_of_a_Woman_possibly_Emerentia_van_Ravenswaey_1624.jpg,male_paintings\M_014_Paulus_Moreelse_Portrait_of_a_Woman_possibly_Emerentia_van_Ravenswaey_1624.jpg,"File:P.J. Moreelse - Vrouwenportret, mogelijk Emerentia van Ravenswaey (1586-1634 - NK2446 - Instituut Collectie Nederland.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Paulus_Moreelse"" class=""extiw"" title=""w:en:Paulus Moreelse""><span title=""Dutch portrait painter (1571–1638)"">Paulus Moreelse</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://beeldbank.cultureelerfgoed.nl/alle-afbeeldingen/detail/905e3f90-257a-5e38-a092-d4e8c0a13b1f/media/dd8f3189-0c3f-fc70-cd27-8a9329744e83"">http://beeldbank.cultureelerfgoed.nl/alle-afbeeldingen/detail/905e3f90-257a-5e38-a092-d4e8c0a13b1f/media/dd8f3189-0c3f-fc70-cd27-8a9329744e83</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,332,485,image/jpeg,0729b171c1cfc1f32b352ec2804932a515219716
Q52208948,The Lamentation,,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Poussin%20%281594-1665%29%20%28attributed%20to%29%20-%20The%20Lamentation%20-%201166168%20-%20National%20Trust.jpg,Caspar David Friedrich,Q41554,male,,,,1166168_CC363,Hatchlands Park,Hatchlands Park,1626,religious art,,oil paint,44.7,34.6,M_015_Caspar_David_Friedrich_The_Lamentation_1626.jpg,male_paintings\M_015_Caspar_David_Friedrich_The_Lamentation_1626.jpg,File:Nicolas Poussin (1594-1665) (attributed to) - The Lamentation - 1166168 - National Trust.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Nicolas_Poussin"" class=""extiw"" title=""w:en:Nicolas Poussin""><span title=""French painter (1594-1665)"">Nicolas Poussin</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/the-lamentation-217328"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,617,800,image/jpeg,f755c987c26f355d32a43b36625f93995e88de41
Q3614330,Aminadab,,http://commons.wikimedia.org/wiki/Special:FilePath/Michelangelo%2C%20lunetta%2C%20Amminadab%2001.jpg,Michelangelo,Q5592,male,,,,,Vatican Museums,Vatican Museums,1511,religious art,,fresco,215,430,M_016_Michelangelo_Aminadab_1511.jpg,male_paintings\M_016_Michelangelo_Aminadab_1511.jpg,"File:Michelangelo, lunetta, Amminadab 01.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Michelangelo"" class=""extiw"" title=""w:en:Michelangelo""><span title=""Italian artist and architect (1475–1564)"">Michelangelo</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/en:Web_Gallery_of_Art"" class=""extiw"" title=""w:en:Web Gallery of Art""><span title=""virtual art gallery for European fine art created before 1900"">Web Gallery of Art</span></a>:  <span typeof=""mw:File""><a href=""http://www.wga.hu/art/m/michelan/3sistina/6lunette/14/lu14ami.jpg"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/20px-Inkscape.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/40px-Inkscape.svg.png 1.5x"" data-file-width=""60"" data-file-height=""60""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/art/m/michelan/3sistina/6lunette/14/lu14ami.jpg"">Image</a> <span typeof=""mw:File""><a href=""http://www.wga.hu/html/m/michelan/3sistina/6lunette/14/lu14ami.html"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/20px-Information_icon.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/40px-Information_icon.svg.png 1.5x"" data-file-width=""620"" data-file-height=""620""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/html/m/michelan/3sistina/6lunette/14/lu14ami.html"">Info about artwork</a><div style=""display: none;"">wga QS:P11807,""m/michelan/3sistina/6lunette/14/lu14ami""</div>",Public domain,1250,706,image/jpeg,66ee13c4186206b94adb96b0fe32cbc561fe1220
Q117864570,Abschied Mariä von den Aposteln,,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20043.jpg,Duccio di Buoninsegna,Q15792,male,,,,,Museo dell'Opera Metropolitana del Duomo,Museo dell'Opera Metropolitana del Duomo,,religious art,,,41.5,54,M_018_Duccio_di_Buoninsegna_Abschied_Mariä_von_den_Aposteln_undated.jpg,male_paintings\M_018_Duccio_di_Buoninsegna_Abschied_Mariä_von_den_Aposteln_undated.jpg,File:Duccio di Buoninsegna 043.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Duccio"" class=""extiw"" title=""w:en:Duccio""><span title=""Italian painter"">Duccio di Buoninsegna</span></a></bdi>",Public domain,,,"<cite class=""book"" style=""font-style:normal"">The Yorck Project (2002)      <i> 10.000 Meisterwerke der Malerei</i> (DVD-ROM), distributed by <a href=""//commons.wikimedia.org/wiki/Commons:10,000_paintings_from_Directmedia"" title=""Commons:10,000 paintings from Directmedia"">DIRECTMEDIA</a> Publishing GmbH.  <small><span lang=""en"" dir=""ltr""><a href=""https://en.wikipedia.org/wiki/ISBN"" class=""extiw"" title=""en:ISBN""><span lang=""en"" dir=""ltr"">ISBN</span></a></span>:  <a href=""//commons.wikimedia.org/wiki/Special:BookSources/3936122202"" title=""Special:BookSources/3936122202"">3936122202</a>. </small></cite>",Public domain,2024,1555,image/jpeg,c7f2f0c9a910b3f2cc80e1cdb6df2a227da0f8b3
Q30068730,Landschaft bei Tagesanbruch,,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Schultze-Naumburg%20-%20Landschaft%20bei%20Tagesanbruch%20-%2014592%20-%20Bavarian%20State%20Painting%20Collections.jpg,Paul Schultze-Naumburg,Q69257,male,,,,14592,Bavarian State Painting Collections,Neue Pinakothek,1894,landscape painting,,oil paint,55.1,84.6,M_019_Paul_Schultze-Naumburg_Landschaft_bei_Tagesanbruch_1894.jpg,male_paintings\M_019_Paul_Schultze-Naumburg_Landschaft_bei_Tagesanbruch_1894.jpg,File:Paul Schultze-Naumburg - Landschaft bei Tagesanbruch - 14592 - Bavarian State Painting Collections.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paul_Schultze-Naumburg"" class=""extiw"" title=""w:en:Paul Schultze-Naumburg""><span title=""German architect (1869-1949)"">Paul Schultze-Naumburg</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.sammlung.pinakothek.de/en/artist/paul-schultze-naumburg/landschaft-bei-tagesanbruch"">https://www.sammlung.pinakothek.de/en/artist/paul-schultze-naumburg/landschaft-bei-tagesanbruch</a>",Public domain,768,514,image/jpeg,22516b3d7fa1c7b3bee6928e8a727138fcdf5d6b
Q3425758,Valdemar Atterdag holding Visby to ransom,,http://commons.wikimedia.org/wiki/Special:FilePath/Valdemar%20Atterdag%20brandskattar%20Visby%20%281882%29.jpg,Carl Gustaf Hellqvist,Q63596,male,,,,NM 1431,Nationalmuseum,Nationalmuseum,1882,,,oil paint,200,330,M_020_Carl_Gustaf_Hellqvist_Valdemar_Atterdag_holding_Visby_to_ransom_1882.jpg,male_paintings\M_020_Carl_Gustaf_Hellqvist_Valdemar_Atterdag_holding_Visby_to_ransom_1882.jpg,File:Valdemar Atterdag brandskattar Visby (1882).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Carl_Gustaf_Hellqvist"" class=""extiw"" title=""w:en:Carl Gustaf Hellqvist""><span title=""Swedish artist (1851-1890)"">Carl Gustaf Hellqvist</span></a></bdi>",Public domain,,,"www.nationalmuseum.se, Eget arbete (Own Photo)",Public domain,2048,1267,image/jpeg,55e80414d9dbf75001e85d8ffd484ee855b05e02
Q28060525,St. Martin,,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Polack%20-%20H.%20Martinus%20en%20de%20bedelaar%20-%201004918%20-%20Bonnefanten%20Museum.jpg,Jan Polack,Q73889,male,,,,5535,Munich Central Collecting Point,Munich Central Collecting Point,1510,religious art,,panel,125,55.5,M_021_Jan_Polack_St_Martin_1510.jpg,male_paintings\M_021_Jan_Polack_St_Martin_1510.jpg,File:Jan Polack - H. Martinus en de bedelaar - 1004918 - Bonnefanten Museum.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jan_Polack"" class=""extiw"" title=""w:en:Jan Polack""><span title=""Polish artist (1435-1519)"">Jan Polack</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.bonnefanten.nl/nl/collectie/1004918-h-martinus-en-de-bedelaar"">Bonnefanten Museum</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,539,1080,image/jpeg,de046c5fbac7057f8c20786bcffa69d27caeb39f
Q30096414,Beschneidung Christi,,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20Sustris%20-%20Beschneidung%20Christi%20-%2014%20-%20Bavarian%20State%20Painting%20Collections.jpg,Friedrich Sustris,Q67350,male,,,,14,Bavarian State Painting Collections,Alte Pinakothek,1568,religious art,,,29.1,19.8,M_022_Friedrich_Sustris_Beschneidung_Christi_1568.jpg,male_paintings\M_022_Friedrich_Sustris_Beschneidung_Christi_1568.jpg,File:Friedrich Sustris - Beschneidung Christi - 14 - Bavarian State Painting Collections.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Friedrich_Sustris"" class=""extiw"" title=""w:en:Friedrich Sustris""><span title=""German-Dutch painter, decorator and architect (1540-1599)"">Friedrich Sustris</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.sammlung.pinakothek.de/en/bookmark/artwork/02LAARALyk"">https://www.sammlung.pinakothek.de/en/bookmark/artwork/02LAARALyk</a>",Public domain,806,1189,image/jpeg,8eec53975fdb5309242c10781fe0e0d065be3191
Q131195352,Farm Road,,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Morgner%2C%20Farm%20Road%2C%201912.jpg,Wilhelm Morgner,Q69538,male,,,,,Kunstmuseum Bochum,Kunstmuseum Bochum,1912,,,oil paint,,,M_023_Wilhelm_Morgner_Farm_Road_1912.jpg,male_paintings\M_023_Wilhelm_Morgner_Farm_Road_1912.jpg,"File:Wilhelm Morgner, Farm Road, 1912.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Wilhelm_Morgner"" class=""extiw"" title=""w:en:Wilhelm Morgner""><span title=""German painter (1891-1917)"">Wilhelm Morgner</span></a></bdi>",Public domain,,,"Hülsewig-Johnen, Jutta/Kellein, Thomas (Hgg.): Der Westfälische Expressionismus, Bielefeld 2011, S. 147.",Public domain,1400,1051,image/jpeg,c2153336bc42c6b770bc9bbee6d3635c47b7434d
Q111635666,Mönche im Keller bei der Weinprobe,,http://commons.wikimedia.org/wiki/Special:FilePath/Eduard%20Gr%C3%BCtzner%20%281846-1925%29%20-%20M%C3%B6nche%20im%20Keller%20bei%20der%20Weinprobe%20-%200203%20-%20F%C3%BChrermuseum.jpg,Eduard von Grützner,Q71509,male,,,,9193,Munich Central Collecting Point,Munich Central Collecting Point,1895,,,,88.5,68.5,M_024_Eduard_von_Grützner_Mönche_im_Keller_bei_der_Weinprobe_1895.jpg,male_paintings\M_024_Eduard_von_Grützner_Mönche_im_Keller_bei_der_Weinprobe_1895.jpg,File:Eduard Grützner (1846-1925) - Mönche im Keller bei der Weinprobe - 0203 - Führermuseum.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Eduard_von_Gr%C3%BCtzner"" class=""extiw"" title=""w:en:Eduard von Grützner""><span title=""German painter and professor of art (1846-1925)"">Eduard von Grützner</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.dhm.de/datenbank/linzdbv2/queryresult.php?obj_no=LI000204"">Deutsches Historisches Museum</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,491,667,image/jpeg,b83238a47fac1a2309851b77371a79f7cbcaf501
Q107449790,Jesus in Gethsemane,,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Rohlfs%20Jesus%20in%20Gethsemane%201917.jpg,Christian Rohlfs,Q62992,male,,,,A IV 632,Neue Nationalgalerie,Neue Nationalgalerie,1917,religious art,,oil paint,109,74,M_025_Christian_Rohlfs_Jesus_in_Gethsemane_1917.jpg,male_paintings\M_025_Christian_Rohlfs_Jesus_in_Gethsemane_1917.jpg,File:Christian Rohlfs Jesus in Gethsemane 1917.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Christian_Rohlfs"" class=""extiw"" title=""w:en:Christian Rohlfs""><span title=""German artist (1849-1938)"">Christian Rohlfs</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://recherche.smb.museum/detail/962048/jesus-in-gethsemane"">Staatliche Museen zu Berlin</a>",Public domain,1091,1623,image/jpeg,0630f7832b1a6ffffcf735f06558b3d64c86ff17
Q18599022,Portrait of Charlotta Sparre as a Vestal,,http://commons.wikimedia.org/wiki/Special:FilePath/Charlotta%20Fredrika%20Sparre%20as%20vestal.jpg,Donat Nonnotte,Q75281,male,,,,NMGrh 803,Nationalmuseum,National Portrait Gallery of Sweden,1741,portrait,,oil paint,101,84.5,M_026_Donat_Nonnotte_Portrait_of_Charlotta_Sparre_as_a_Vestal_1741.jpg,male_paintings\M_026_Donat_Nonnotte_Portrait_of_Charlotta_Sparre_as_a_Vestal_1741.jpg,File:Charlotta Fredrika Sparre as vestal.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Donat_Nonnotte"" class=""extiw"" title=""w:en:Donat Nonnotte""><span title=""French painter (1708-1785)"">Donat Nonnotte</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://isiswardrobe.blogspot.com/2010/10/masquerade.html"">http://isiswardrobe.blogspot.com/2010/10/masquerade.html</a>",Public domain,411,518,image/jpeg,3a829f8d4d6bf2ffa68b1ea9d1367f6037ef570a
Q24051057,Self-Portrait,,http://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait1.jpg,Claude Monet,Q5582,male,,,,1000199,Kunstmuseum Den Haag,Kunstmuseum Den Haag,1886,self-portrait,,oil paint,45,35.5,M_027_Claude_Monet_Self-Portrait_1886.jpg,male_paintings\M_027_Claude_Monet_Self-Portrait_1886.jpg,File:Self-Portrait1.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Vincent_van_Gogh"" class=""extiw"" title=""w:en:Vincent van Gogh""><span title=""Dutch painter (1853–1890)"">Vincent van Gogh</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://www.vggallery.com/"">VG Gallery</a>",Public domain,792,1024,image/jpeg,24347b2ea89e79ce2b945c8d83dd924d7c5ba848
Q59826849,Paisaje con ruina antigua,,http://commons.wikimedia.org/wiki/Special:FilePath/Paisaje%20con%20ruina%20antigua.jpg,Genaro Pérez Villaamil,Q71992,male,,,,P003922,Museo del Prado,Museo del Prado,1830,,,canvas,50,123,M_028_Genaro_Pérez_Villaamil_Paisaje_con_ruina_antigua_1830.jpg,male_paintings\M_028_Genaro_Pérez_Villaamil_Paisaje_con_ruina_antigua_1830.jpg,File:Paisaje con ruina antigua.jpg,Genaro Pérez Villaamil y Duguet,Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.museodelprado.es/coleccion/obra-de-arte/wd/bce05837-355c-40df-b61e-84db9fe38280"">https://www.museodelprado.es/coleccion/obra-de-arte/wd/bce05837-355c-40df-b61e-84db9fe38280</a>",Public domain,1920,830,image/jpeg,1d66890e58a224ea79b26c82a3fb8e7ea7c4436d
Q105728369,Wirtshausszene,,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20von%20Cornelius%20006.jpg,Peter von Cornelius,Q58833,male,,,,,National Museum in Wrocław,National Museum in Wrocław,1820,,,oil paint,,,M_029_Peter_von_Cornelius_Wirtshausszene_1820.jpg,male_paintings\M_029_Peter_von_Cornelius_Wirtshausszene_1820.jpg,File:Peter von Cornelius 006.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Peter_von_Cornelius"" class=""extiw"" title=""w:en:Peter von Cornelius""><span title=""painter from Germany (1783-1867)"">Peter von Cornelius</span></a></bdi>",Public domain,,,"<cite class=""book"" style=""font-style:normal"">The Yorck Project (2002)      <i> 10.000 Meisterwerke der Malerei</i> (DVD-ROM), distributed by <a href=""//commons.wikimedia.org/wiki/Commons:10,000_paintings_from_Directmedia"" title=""Commons:10,000 paintings from Directmedia"">DIRECTMEDIA</a> Publishing GmbH.  <small><span lang=""en"" dir=""ltr""><a href=""https://en.wikipedia.org/wiki/ISBN"" class=""extiw"" title=""en:ISBN""><span lang=""en"" dir=""ltr"">ISBN</span></a></span>:  <a href=""//commons.wikimedia.org/wiki/Special:BookSources/3936122202"" title=""Special:BookSources/3936122202"">3936122202</a>. </small></cite>",Public domain,1256,1064,image/jpeg,3bb0015f18bdd259f47a499c0822e31c7c19486e
Q167536,The Great Masturbator,,http://commons.wikimedia.org/wiki/Special:FilePath/El%20gran%20masturbador.jpg,Peter Paul Rubens,Q5577,male,,,,AS11140,Museo Nacional Centro de Arte Reina Sofía,Museo Nacional Centro de Arte Reina Sofía,1929,,,oil paint,110,150,M_030_Peter_Paul_Rubens_The_Great_Masturbator_1929.jpg,male_paintings\M_030_Peter_Paul_Rubens_The_Great_Masturbator_1929.jpg,File:El gran masturbador.jpg,Wolf Gang,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/wolfgangkuhnle/16081789615/"">https://www.flickr.com/photos/wolfgangkuhnle/16081789615/</a>",Creative Commons Attribution-Share Alike 2.0,2048,1536,image/jpeg,835fd577b50c5be246a70c95c888e011061aa4b9
Q18573247,Street in Hamburg. Study in Architecture,,http://commons.wikimedia.org/wiki/Special:FilePath/Street%20in%20Hamburg.%20Study%20in%20Architecture%20%28Wilhelm%20von%20Hanno%29%20-%20Nationalmuseum%20-%2018271.tif,Wilhelm von Hanno,Q70903,male,,,,NM 1268,Nationalmuseum,Nationalmuseum,1870,cityscape,,panel,45,35,M_031_Wilhelm_von_Hanno_Street_in_Hamburg_Study_in_Architecture_1870.jpg,male_paintings\M_031_Wilhelm_von_Hanno_Street_in_Hamburg_Study_in_Architecture_1870.jpg,File:Street in Hamburg. Study in Architecture (Wilhelm von Hanno) - Nationalmuseum - 18271.tif,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Wilhelm_von_Hanno"" class=""extiw"" title=""w:en:Wilhelm von Hanno""><span title=""Architect, painter and sculptor (1826-1882)"">Wilhelm von Hanno</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://collection.nationalmuseum.se/eMuseumPlus?service=ExternalInterface&amp;module=collection&amp;objectId=18271&amp;viewType=detailView"">  Erik Cornelius / Nationalmuseum</a>",Public domain,2048,2579,image/tiff,292298a933406f97d3f53f15f935165d441cc01a
Q19912032,Baron Alexander von Humboldt,,http://commons.wikimedia.org/wiki/Special:FilePath/Baron%20Alexander%20von%20Humboldt%20by%20Julius%20Schrader%201859.jpg,Julius Schrader,Q70758,male,,,,89.20,Metropolitan Museum of Art,Metropolitan Museum of Art,1859,portrait,,oil paint,158.8,138.1,M_032_Julius_Schrader_Baron_Alexander_von_Humboldt_1859.jpg,male_paintings\M_032_Julius_Schrader_Baron_Alexander_von_Humboldt_1859.jpg,File:Baron Alexander von Humboldt by Julius Schrader 1859.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Julius_Schrader"" class=""extiw"" title=""w:en:Julius Schrader""><span title=""German artist (1815-1900)"">Julius Schrader</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.metmuseum.org/art/collection/search/437640"">Metropolitan Museum of Art, online collection (The Met object ID 437640)</a>",Public domain,2048,2349,image/jpeg,261125625fb72ce7227a77bc15753287818d5397
